Time,B0,B1,B2
135.91,674,618,523
135.94,672,608,515
135.98,669,607,517
136.01,673,617,515
136.04,671,608,515
136.08,665,607,517
136.11,664,617,499
136.14,665,608,515
136.18,669,607,517
136.21,677,616,534
136.24,677,607,515
136.28,673,606,517
136.31,678,616,536
136.34,677,608,516
136.38,673,606,517
136.41,678,616,527
136.44,677,608,516
136.48,674,607,517
136.51,679,619,503
136.54,677,608,515
136.58,674,608,518
136.61,681,623,525
136.64,676,607,515
136.68,675,608,519
136.71,684,606,525
136.74,675,607,515
136.77,675,609,519
136.81,685,590,523
136.84,675,607,515
136.88,675,609,519
136.91,685,592,524
136.94,675,607,515
136.98,674,608,519
137.01,683,599,526
137.04,676,608,515
137.08,675,609,518
137.11,682,626,525
137.14,677,608,515
137.18,675,608,518
137.21,682,621,523
137.24,677,608,514
137.27,675,608,517
137.31,681,624,523
137.34,677,609,515
137.37,675,609,518
137.41,681,624,526
137.44,676,609,514
137.48,675,611,519
137.51,687,601,522
137.54,675,609,514
137.57,675,612,521
137.61,690,617,519
137.64,673,608,514
137.67,674,611,522
137.71,689,618,519
137.74,672,609,514
137.77,673,611,520
137.81,685,612,523
137.84,673,609,514
137.87,671,610,517
137.91,679,627,514
137.94,673,609,514
137.97,671,609,515
138.01,674,616,533
138.04,677,611,515
138.07,671,606,513
138.11,672,609,521
138.14,687,617,520
138.17,672,608,514
138.21,671,610,517
138.24,677,625,502
138.27,674,609,514
138.31,671,607,513
138.34,675,616,533
138.37,676,608,513
138.41,671,605,513
138.44,674,613,527
138.47,679,612,514
138.51,671,606,513
138.54,673,609,522
138.57,671,613,517
138.61,672,606,512
138.64,672,608,517
138.67,681,589,523
138.71,673,606,512
138.74,671,605,515
138.77,675,614,531
138.81,677,609,514
138.84,671,606,513
138.87,673,609,521
138.91,688,613,519
138.94,672,607,513
138.97,672,608,516
139.01,678,623,513
139.04,674,607,513
139.07,671,606,514
139.11,674,613,527
139.14,678,612,516
139.17,671,604,513
139.21,672,606,518
139.24,682,613,524
139.27,673,604,513
139.30,672,604,516
139.34,676,615,516
139.37,675,605,513
139.41,671,604,514
139.44,675,611,531
139.47,679,607,514
139.50,671,604,513
139.54,673,608,522
139.57,655,613,517
139.60,672,604,512
139.64,672,606,517
139.67,681,623,520
139.70,674,606,513
139.74,672,604,514
139.77,675,611,529
139.80,680,608,515
139.84,672,603,513
139.87,673,606,519
139.90,684,594,522
139.94,673,604,513
139.97,672,605,515
140.00,676,613,532
140.04,679,607,515
140.07,672,603,513
140.10,673,607,520
140.14,687,600,521
140.17,673,604,514
140.20,672,605,516
140.24,677,616,530
140.27,677,608,514
140.30,672,603,514
140.34,674,608,522
140.37,690,614,520
140.40,673,605,513
140.44,672,607,516
140.47,677,614,535
140.50,679,606,514
140.54,673,603,514
140.57,675,607,521
140.60,689,602,521
140.64,674,603,513
140.67,673,605,516
140.70,677,614,534
140.74,679,607,515
140.77,672,604,513
140.80,674,607,519
140.84,684,589,524
140.87,674,606,513
140.90,673,605,515
140.94,676,610,527
140.97,674,611,517
141.00,673,605,514
141.04,673,607,517
141.07,678,618,531
141.10,677,608,515
141.13,673,606,514
141.17,674,607,523
141.20,690,608,521
141.24,674,604,514
141.27,673,605,517
141.30,677,613,536
141.34,679,607,517
141.37,673,605,515
141.40,674,607,520
141.43,684,591,525
141.47,675,603,514
141.50,673,603,516
141.54,676,608,530
141.57,680,607,516
141.60,672,601,513
141.63,673,604,518
141.67,680,617,505
141.70,676,604,515
141.73,673,603,515
141.77,675,607,524
141.80,687,612,520
141.83,673,603,515
141.87,674,605,519
141.90,683,593,526
141.93,675,604,514
141.97,673,604,517
142.00,678,614,533
142.03,677,605,515
142.07,673,603,516
142.10,676,609,530
142.13,680,608,517
142.17,673,603,514
142.20,674,606,521
142.23,684,608,522
142.27,674,603,514
142.30,673,604,517
142.33,679,619,502
142.37,675,604,514
142.40,673,603,516
142.43,677,612,536
142.47,676,604,514
142.50,673,603,516
142.53,678,616,522
142.57,675,603,514
142.60,673,604,519
142.63,685,612,519
142.67,674,602,514
142.70,675,606,525
142.73,681,606,515
142.77,673,602,515
142.80,677,609,534
142.83,678,604,514
142.87,673,602,516
142.90,679,615,514
142.93,675,603,514
142.97,674,603,518
143.00,682,609,524
143.03,674,603,513
143.07,674,604,518
143.10,684,601,521
143.13,674,602,513
143.16,674,605,519
143.20,689,610,519
143.23,674,603,514
143.27,675,604,521
143.30,687,609,518
143.33,673,601,514
143.37,675,604,523
143.40,659,607,516
143.43,673,601,514
143.47,675,606,526
143.50,681,605,515
143.53,673,601,515
143.56,676,610,538
143.60,677,603,514
143.63,673,602,517
143.66,680,620,525
143.70,675,602,513
143.73,674,603,519
143.76,685,611,519
143.80,673,601,514
143.83,675,605,524
143.86,681,605,515
143.90,673,601,514
143.93,676,608,531
143.96,678,604,514
144.00,673,602,515
144.03,677,612,522
144.06,676,603,514
144.10,673,603,516
144.13,678,616,519
144.16,675,603,514
144.20,674,603,517
144.23,680,617,525
144.26,675,603,513
144.30,674,604,517
144.33,683,608,523
144.36,675,602,514
144.40,674,604,518
144.43,684,587,522
144.46,674,602,514
144.50,674,604,520
144.53,690,612,520
144.56,674,602,514
144.60,675,605,522
144.63,660,609,518
144.66,674,602,514
144.70,675,607,526
144.73,682,607,516
144.76,673,603,515
144.80,676,609,534
144.83,678,605,515
144.86,674,603,516
144.90,678,614,496
144.93,676,604,514
144.96,674,604,517
145.00,680,619,525
145.03,675,604,514
145.06,674,605,518
145.10,685,589,523
145.13,674,603,514
145.16,675,606,521
145.20,677,610,518
145.23,674,603,515
145.26,676,608,530
145.30,679,606,515
145.33,673,603,516
145.36,677,614,527
145.40,676,605,514
145.43,674,604,517
145.46,680,619,517
145.50,675,604,514
145.53,674,605,518
145.56,681,623,528
145.60,675,605,514
145.63,674,605,518
145.66,681,621,529
145.69,675,605,514
145.73,674,606,518
145.76,680,621,515
145.80,675,605,514
145.83,673,605,516
145.86,678,616,529
145.89,677,606,515
145.93,673,605,516
145.96,677,612,537
145.99,678,607,515
146.03,673,605,515
146.06,676,612,535
146.09,679,607,515
146.13,673,605,515
146.16,676,611,531
146.19,680,608,516
146.23,673,605,515
146.26,676,610,528
146.29,682,610,516
146.33,674,605,514
146.36,675,608,522
146.39,679,612,519
146.43,674,604,514
146.46,674,606,519
146.49,684,588,524
146.53,675,605,514
146.56,673,606,517
146.59,678,617,530
146.63,678,606,515
146.66,673,604,515
146.69,676,610,529
146.73,681,607,516
146.76,674,604,515
146.79,676,610,531
146.83,680,608,516
146.86,673,605,515
146.89,676,610,529
146.93,681,609,516
146.96,673,605,515
146.99,676,610,527
147.02,682,610,517
147.06,673,605,515
147.09,675,609,524
147.13,668,611,518
147.16,674,604,514
147.19,675,608,520
147.23,689,605,521
147.26,674,606,514
147.29,674,606,518
147.33,680,622,517
147.36,676,606,515
147.39,673,606,516
147.43,676,612,532
147.46,681,609,516
147.49,673,605,514
147.52,675,610,522
147.56,679,616,520
147.59,674,605,514
147.62,674,608,519
147.66,684,591,522
147.69,674,605,514
147.73,674,607,518
147.76,683,591,523
147.79,675,606,514
147.82,674,608,518
147.86,682,603,527
147.89,675,608,514
147.92,674,608,517
147.96,681,622,514
147.99,675,607,514
148.02,674,606,517
148.06,678,615,496
148.09,677,606,514
148.12,674,605,516
148.16,678,616,503
148.19,677,608,514
148.22,674,608,516
148.26,680,622,526
148.29,675,607,514
148.32,674,610,521
148.36,663,614,517
148.39,674,608,515
148.42,676,614,535
148.46,678,609,514
148.49,673,608,516
148.52,680,625,527
148.56,675,607,514
148.59,674,609,519
148.62,688,617,520
148.66,674,607,514
148.69,675,611,524
148.72,681,612,516
148.76,673,607,515
148.79,676,614,534
148.82,678,608,514
148.86,673,608,516
148.89,680,624,525
148.92,674,607,513
148.96,674,609,519
148.99,685,615,517
149.02,673,606,514
149.06,676,614,534
149.09,676,607,513
149.12,674,609,518
149.16,687,614,516
149.19,673,607,515
149.22,677,618,509
149.26,675,607,513
149.29,674,608,520
149.32,670,610,516
149.36,673,606,515
149.39,677,617,500
149.42,675,606,513
149.46,674,607,518
149.49,690,614,518
149.52,673,606,514
149.55,675,611,528
149.59,680,609,514
149.62,673,607,515
149.66,677,619,503
149.69,675,607,513
149.72,673,608,517
149.75,682,612,523
149.79,674,607,513
149.82,674,609,519
149.86,690,614,518
149.89,674,606,514
149.92,675,610,524
149.95,680,610,515
149.99,673,606,515
150.02,677,616,524
150.05,676,607,514
150.09,673,607,518
150.12,687,610,519
150.15,673,606,514
150.19,675,611,527
150.22,680,608,515
150.25,673,606,516
150.29,679,623,526
150.32,675,607,514
150.35,674,610,519
150.39,688,615,518
150.42,673,606,514
150.45,675,611,526
150.49,681,610,515
150.52,673,607,515
150.55,677,615,532
150.59,677,606,514
150.62,673,606,516
150.65,679,621,523
150.69,675,606,513
150.72,673,607,516
150.75,682,600,524
150.79,675,605,513
150.82,674,607,518
150.85,688,608,519
150.89,674,604,513
150.92,675,607,522
150.95,668,610,516
150.99,673,606,514
151.02,676,611,530
151.05,679,609,514
151.09,673,605,515
151.12,677,616,528
151.15,676,606,513
151.19,673,606,517
151.22,680,622,521
151.25,675,606,513
151.29,673,607,517
151.32,684,591,520
151.35,674,606,513
151.39,674,609,519
151.42,690,615,517
151.45,673,607,513
151.49,675,610,523
151.52,682,610,514
151.55,673,607,514
151.59,677,616,530
151.62,676,607,513
151.65,673,608,516
151.69,684,595,519
151.72,673,607,512
151.75,675,611,522
151.79,674,611,514
151.82,673,607,513
151.85,676,613,530
151.88,677,607,513
151.92,673,606,515
151.95,678,620,503
151.99,675,607,513
152.02,673,608,516
152.05,682,617,522
152.08,674,605,513
152.12,674,607,518
152.15,684,612,519
152.18,674,606,513
152.22,674,608,518
152.25,689,616,518
152.28,673,606,512
152.32,674,610,519
152.35,671,613,517
152.38,673,606,513
152.42,675,609,522
152.45,669,612,515
152.48,673,606,513
152.52,675,611,529
152.55,679,608,514
152.58,673,606,514
152.62,676,614,535
152.65,677,607,513
152.68,673,604,515
152.72,678,615,524
152.75,676,605,513
152.78,673,604,515
152.82,678,616,502
152.85,675,605,513
152.88,673,605,515
152.92,678,617,508
152.95,676,605,513
152.98,673,604,515
153.02,678,617,520
153.05,676,606,513
153.08,673,605,514
153.12,677,613,531
153.15,678,607,514
153.18,673,605,514
153.22,676,611,528
153.25,680,608,514
153.28,673,604,513
153.32,675,610,525
153.35,676,610,515
153.38,673,605,513
153.41,675,610,525
153.45,681,610,515
153.48,673,606,513
153.52,675,611,528
153.55,680,609,514
153.58,673,606,514
153.62,676,613,534
153.65,677,608,513
153.68,673,607,514
153.72,677,618,503
153.75,676,608,513
153.78,673,607,515
153.82,678,620,494
153.85,675,607,513
153.88,673,607,515
153.91,679,621,514
153.95,675,607,513
153.98,673,608,516
154.01,680,625,525
154.05,675,608,512
154.08,673,608,515
154.12,682,617,522
154.15,674,608,512
154.18,674,610,517
154.21,688,617,517
154.25,674,609,512
154.28,675,612,520
154.31,668,615,515
154.35,674,608,512
154.38,675,613,524
154.41,680,612,514
154.45,674,607,513
154.48,676,613,525
154.51,681,609,514
154.55,674,606,513
154.58,676,612,525
154.61,682,610,514
154.65,675,606,513
154.68,677,611,525
154.71,683,609,514
154.75,675,606,514
154.78,677,612,527
154.81,682,610,515
154.85,675,607,514
154.88,677,613,527
154.91,682,611,515
154.95,674,608,514
154.98,677,612,526
155.01,683,611,515
155.05,675,607,513
155.08,677,612,526
155.11,682,611,515
155.15,675,607,514
155.18,677,613,527
155.21,682,611,515
155.25,675,608,513
155.28,677,613,526
155.31,682,611,515
155.35,675,607,514
155.38,677,613,526
155.41,683,608,515
155.45,674,605,514
155.48,677,610,525
155.51,683,609,515
155.55,674,605,513
155.58,677,610,525
155.61,682,609,515
155.65,674,605,513
155.68,676,610,524
155.71,680,609,515
155.75,674,605,513
155.78,676,610,524
155.81,682,610,515
155.85,674,606,513
155.88,677,613,529
155.91,678,608,513
155.94,674,607,515
155.98,683,591,518
156.01,674,607,512
156.05,676,611,525
156.08,680,609,513
156.11,674,607,514
156.14,680,617,522
156.18,675,607,512
156.21,675,608,520
156.24,680,610,514
156.28,673,605,513
156.31,677,615,512
156.34,676,607,512
156.38,674,607,516
156.41,685,613,517
156.44,674,606,511
156.48,676,611,525
156.51,681,608,512
156.54,674,607,513
156.58,679,619,495
156.61,675,607,511
156.64,674,608,515
156.68,685,603,517
156.71,674,606,511
156.74,675,609,520
156.78,663,612,513
156.81,674,605,512
156.84,676,611,528
156.88,678,607,512
156.91,674,605,513
156.94,679,618,505
156.98,675,605,511
157.01,674,607,516
157.04,685,596,518
157.08,674,605,511
157.11,675,608,519
157.14,685,613,515
157.18,674,606,511
157.21,675,610,522
157.24,680,611,513
157.28,673,606,512
157.31,676,612,526
157.34,680,609,513
157.38,674,605,512
157.41,677,612,530
157.44,679,607,513
157.48,674,605,513
157.51,677,613,531
157.54,679,607,513
157.58,674,605,513
157.61,677,613,531
157.64,678,607,513
157.68,674,605,514
157.71,679,617,514
157.74,676,606,512
157.77,674,607,515
157.81,683,621,521
157.84,675,606,512
157.88,675,608,518
157.91,689,613,515
157.94,674,606,513
157.98,676,613,529
158.01,682,611,516
158.04,676,608,517
158.07,681,619,504
158.11,678,608,514
158.14,676,609,519
158.18,687,612,519
158.21,676,607,514
158.24,678,613,529
158.27,682,610,515
158.31,677,608,517
158.34,684,619,525
158.37,677,607,514
158.41,678,612,523
158.44,685,613,515
158.47,676,609,516
158.51,682,622,526
158.54,677,609,514
158.57,678,613,528
158.61,682,609,515
158.64,677,610,519
158.67,693,616,517
158.71,677,608,516
158.74,682,621,524
158.77,678,608,514
158.81,678,613,527
158.84,682,612,515
158.87,677,612,518
158.91,688,620,518
158.94,678,611,515
158.97,681,622,527
159.01,680,614,514
159.04,678,615,521
159.07,680,618,516
159.11,678,612,516
159.14,684,627,525
159.17,678,612,514
159.21,679,614,527
159.24,683,615,515
159.27,678,612,517
159.31,688,612,520
159.34,678,610,514
159.37,680,617,535
159.41,680,610,514
159.44,679,612,522
159.47,685,613,515
159.51,678,610,518
159.54,691,617,517
159.57,678,609,516
159.61,684,611,522
159.64,678,608,514
159.67,681,617,532
159.71,679,608,514
159.74,679,613,524
159.77,684,612,515
159.80,677,610,518
159.84,689,618,517
159.87,677,609,515
159.91,682,624,524
159.94,678,608,514
159.97,679,613,529
160.01,681,609,514
160.04,678,611,520
160.07,663,613,516
160.11,677,608,516
160.14,684,624,523
160.17,678,608,514
160.20,680,612,531
160.24,680,607,514
160.27,678,610,521
160.30,685,610,515
160.34,677,608,517
160.37,691,616,517
160.40,677,607,516
160.44,683,624,523
160.47,678,608,514
160.50,680,616,536
160.54,679,608,514
160.57,678,611,522
160.60,686,611,515
160.64,677,608,516
160.67,686,593,520
160.70,677,608,514
160.74,679,616,530
160.77,679,608,513
160.80,677,610,519
160.84,667,615,515
160.87,677,609,515
160.90,682,622,524
160.94,677,609,513
160.97,678,613,524
161.00,683,611,514
161.04,677,608,516
161.07,686,601,519
161.10,677,607,514
161.14,679,615,534
161.17,679,608,513
161.20,678,610,520
161.24,685,610,514
161.27,677,608,516
161.30,688,612,517
161.34,677,607,514
161.37,682,625,523
161.40,678,608,513
161.44,680,616,533
161.47,679,609,513
161.50,678,612,523
161.54,683,609,513
161.57,677,609,517
161.60,693,614,515
161.64,677,608,514
161.67,682,625,524
161.70,677,608,513
161.74,679,613,527
161.77,681,609,513
161.80,677,610,517
161.84,691,616,516
161.87,677,608,514
161.90,680,618,493
161.94,679,608,513
161.97,678,610,519
162.00,663,613,515
162.04,677,608,514
162.07,681,620,494
162.10,678,609,513
162.13,677,611,518
162.17,670,617,515
162.20,677,610,513
162.24,680,618,533
162.27,680,610,513
162.30,677,610,516
162.33,688,618,518
162.37,677,609,513
162.40,679,614,526
162.44,683,611,513
162.47,677,609,515
162.50,683,623,520
162.53,678,609,513
162.57,678,610,518
162.60,693,617,516
162.63,677,607,513
162.67,679,613,526
162.70,683,611,514
162.73,676,609,514
162.77,681,620,524
162.80,679,609,513
162.83,677,610,515
162.87,684,627,523
162.90,678,608,512
162.93,677,609,516
162.97,687,605,521
163.00,678,607,512
163.03,677,608,517
163.07,688,608,519
163.10,677,606,513
163.13,678,608,518
163.17,693,617,518
163.20,677,607,513
163.23,678,611,519
163.27,675,615,516
163.30,677,609,513
163.33,679,613,522
163.37,680,614,515
163.40,677,609,513
163.43,680,616,531
163.47,682,610,514
163.50,677,609,515
163.53,682,622,495
163.57,679,609,513
163.60,677,610,516
163.63,686,619,522
163.66,678,608,513
163.70,678,611,518
163.73,693,619,517
163.77,677,609,513
163.80,679,613,521
163.83,671,615,514
163.87,677,610,513
163.90,679,614,526
163.93,684,612,513
163.97,677,609,513
164.00,681,618,535
164.03,680,610,513
164.07,677,609,515
164.10,685,627,522
164.13,678,608,512
164.16,678,609,519
164.20,687,615,515
164.23,677,608,513
164.26,680,615,528
164.30,682,607,513
164.33,677,609,515
164.37,684,625,523
164.40,678,608,512
164.43,678,610,518
164.46,676,615,515
164.50,677,608,513
164.53,680,615,532
164.56,681,609,512
164.60,677,608,515
164.63,685,595,521
164.66,677,606,512
164.70,678,609,520
164.73,685,611,514
164.76,677,605,514
164.80,681,616,497
164.83,679,606,512
164.86,678,608,518
164.90,694,613,515
164.93,677,605,513
164.96,680,614,531
165.00,679,606,512
165.03,677,608,517
165.06,673,613,515
165.10,677,606,513
165.13,681,618,500
165.16,679,608,512
165.20,678,609,519
165.23,673,610,514
165.26,677,606,514
165.30,682,623,523
165.33,678,606,512
165.36,678,610,522
165.40,685,609,513
165.43,677,607,515
165.46,684,625,521
165.50,677,607,512
165.53,679,611,524
165.56,683,610,513
165.60,677,609,515
165.63,686,599,519
165.66,677,608,512
165.70,679,612,526
165.73,681,610,512
165.76,677,609,515
165.80,687,599,518
165.83,677,608,512
165.86,679,613,529
165.90,681,610,512
165.93,677,609,515
165.96,687,617,516
166.00,677,607,512
166.03,680,615,528
166.06,679,609,512
166.10,677,610,517
166.13,693,615,514
166.16,677,608,513
166.20,681,619,510
166.23,678,608,512
166.26,678,611,519
166.30,684,612,513
166.33,677,608,514
166.36,683,626,523
166.39,678,608,512
166.43,679,612,523
166.46,683,611,513
166.50,677,610,515
166.53,686,605,517
166.56,677,608,512
166.59,679,615,528
166.63,680,610,512
166.66,677,611,516
166.69,692,618,516
166.73,677,608,513
166.76,680,618,499
166.79,678,607,512
166.83,678,612,525
166.86,681,609,512
166.89,677,607,518
166.93,685,609,512
166.96,677,608,515
166.99,668,611,513
167.03,677,605,512
167.06,687,603,514
167.09,677,605,511
167.13,682,623,521
167.16,677,606,510
167.19,679,613,532
167.23,679,607,510
167.26,678,610,519
167.29,684,609,511
167.33,677,608,513
167.36,688,612,514
167.39,677,607,511
167.43,681,620,511
167.46,678,609,509
167.49,678,612,522
167.53,683,610,511
167.56,677,608,515
167.59,691,616,514
167.63,677,606,511
167.66,680,617,501
167.69,678,607,510
167.73,678,611,521
167.76,684,610,511
167.79,677,606,513
167.83,686,604,517
167.86,677,606,511
167.89,679,612,527
167.93,679,606,509
167.96,677,607,515
167.99,691,612,512
168.03,676,605,510
168.06,681,616,507
168.09,678,604,509
168.13,677,607,517
168.16,680,610,511
168.19,677,606,511
168.23,682,620,520
168.26,678,606,509
168.29,678,609,520
168.33,684,610,510
168.36,677,607,511
168.39,683,623,520
168.43,677,606,509
168.46,678,611,521
168.49,684,610,511
168.52,676,607,512
168.56,684,624,520
168.59,677,607,509
168.63,678,611,522
168.66,683,608,510
168.69,677,606,513
168.72,685,589,517
168.76,677,605,510
168.79,679,611,527
168.82,680,607,509
168.86,677,607,515
168.89,690,613,512
168.92,676,606,510
168.96,681,616,507
168.99,678,606,509
169.02,678,609,519
169.06,684,608,510
169.09,677,606,512
169.12,686,603,515
169.16,676,605,509
169.19,679,613,531
169.22,679,607,508
169.26,677,609,516
169.29,676,609,511
169.32,676,607,512
169.36,684,605,518
169.39,677,606,510
169.42,679,612,528
169.46,679,607,510
169.49,677,608,515
169.52,670,612,512
169.56,676,604,511
169.59,681,616,507
169.62,678,604,509
169.66,678,607,520
169.69,683,605,510
169.72,676,606,513
169.76,691,616,513
169.79,676,607,510
169.82,680,620,511
169.86,677,608,509
169.89,678,611,523
169.92,681,609,510
169.96,676,609,513
169.99,687,617,513
170.02,676,607,511
170.05,680,618,492
170.09,678,607,510
170.12,677,610,518
170.16,684,610,511
170.19,676,606,513
170.22,685,600,517
170.26,677,606,510
170.29,679,612,532
170.32,679,607,509
170.36,677,608,515
170.39,671,612,511
170.42,676,607,511
170.46,682,625,519
170.49,677,606,509
170.52,679,613,528
170.55,679,606,509
170.59,677,608,516
170.62,674,610,510
170.65,676,607,512
170.69,685,601,516
170.72,676,606,510
170.76,679,614,532
170.79,678,607,509
170.82,677,609,517
170.85,672,611,511
170.89,676,607,512
170.92,682,624,519
170.95,677,606,509
170.99,678,611,523
171.02,682,608,510
171.05,676,608,513
171.09,687,603,515
171.12,676,606,509
171.15,679,613,529
171.19,679,608,509
171.22,676,608,513
171.25,687,615,513
171.29,676,606,510
171.32,679,615,531
171.35,679,609,509
171.39,676,609,514
171.42,691,616,513
171.45,676,608,511
171.49,679,616,526
171.52,678,609,510
171.55,677,608,516
171.59,671,613,511
171.62,676,608,511
171.65,682,624,520
171.69,677,608,509
171.72,678,611,522
171.75,682,608,510
171.79,676,608,513
171.82,687,609,514
171.85,676,606,510
171.89,680,615,507
171.92,678,607,509
171.95,677,609,517
171.99,681,610,511
172.02,676,607,512
172.05,684,619,519
172.09,677,607,510
172.12,679,612,527
172.15,679,607,510
172.19,677,608,516
172.22,689,612,512
172.25,676,606,512
172.29,682,623,520
172.32,677,607,509
172.35,678,611,524
172.38,680,608,510
172.42,677,609,514
172.45,693,615,512
172.49,676,608,511
172.52,680,620,512
172.55,678,608,510
172.58,677,610,519
172.62,684,611,512
172.65,676,608,514
172.69,684,623,520
172.72,677,608,512
172.75,678,613,526
172.78,681,609,507
172.82,677,609,513
172.85,688,617,513
172.88,676,607,510
172.92,679,615,530
172.95,679,607,509
172.98,677,609,516
173.02,662,614,511
173.05,676,607,510
173.08,680,619,495
173.12,678,608,510
173.15,677,608,516
173.18,680,613,512
173.22,676,609,511
173.25,680,619,526
173.28,678,610,509
173.32,677,610,515
173.35,691,617,514
173.38,676,608,510
173.42,679,616,533
173.45,679,610,510
173.48,676,610,515
173.52,687,618,515
173.55,676,609,511
173.58,679,615,534
173.62,679,609,511
173.65,676,610,516
173.68,688,617,514
173.72,676,609,512
173.75,680,618,525
173.78,678,610,509
173.82,677,608,516
173.85,693,615,513
173.88,676,610,511
173.92,680,618,517
173.95,678,610,510
173.98,677,611,517
174.02,680,612,512
174.05,676,608,512
174.08,682,626,521
174.12,677,607,510
174.15,678,612,526
174.18,681,610,511
174.22,676,610,514
174.25,686,619,515
174.28,676,607,511
174.32,679,616,533
174.35,678,609,510
174.38,677,611,516
174.41,661,614,512
174.45,676,607,512
174.48,682,622,523
174.52,677,608,510
174.55,678,612,523
174.58,682,609,511
174.62,676,609,514
174.65,687,605,515
174.68,676,607,510
174.71,679,616,528
174.75,678,608,510
174.78,677,611,519
174.82,682,611,511
174.85,676,608,513
174.88,687,617,514
174.91,676,607,511
174.95,681,620,518
174.98,677,608,510
175.01,678,612,528
175.05,679,607,510
175.08,677,610,516
175.11,665,612,511
175.15,676,608,512
175.18,684,599,518
175.21,677,607,510
175.25,679,614,527
175.28,679,609,509
175.31,677,610,515
175.35,671,613,511
175.38,676,607,511
175.41,682,625,519
175.45,677,606,509
175.48,678,612,526
175.51,679,609,508
175.55,677,610,516
175.58,684,610,508
175.61,676,609,513
175.65,691,614,509
175.68,676,607,510
175.71,686,615,511
175.75,676,607,509
175.78,683,588,515
175.81,676,605,509
175.85,681,620,518
175.88,676,605,508
175.91,680,617,509
175.95,677,606,508
175.98,678,614,525
176.01,678,608,508
176.05,678,612,520
176.08,681,609,508
176.11,676,610,514
176.15,676,612,509
176.18,676,608,512
176.21,686,603,513
176.25,676,607,509
176.28,681,624,518
176.31,677,606,507
176.35,680,618,495
176.38,677,607,507
176.41,679,614,528
176.45,678,608,507
176.48,678,612,523
176.51,679,607,508
176.55,677,610,518
176.58,682,608,508
176.61,677,609,514
176.65,676,611,510
176.68,676,608,513
176.71,691,616,512
176.75,676,608,512
176.78,683,624,517
176.81,676,607,510
176.84,680,618,506
176.88,677,607,509
176.91,678,611,525
176.95,680,607,508
176.98,677,609,515
177.01,681,610,509
177.04,676,607,511
177.08,686,599,513
177.11,676,606,510
177.14,680,619,522
177.18,677,607,509
177.21,679,614,529
177.24,678,608,509
177.28,677,611,520
177.31,682,610,510
177.34,676,610,515
177.38,677,614,511
177.41,676,608,512
177.44,685,601,515
177.48,676,608,510
177.51,680,619,494
177.54,677,608,509
177.58,678,612,522
177.61,681,610,509
177.64,676,610,514
177.68,693,616,512
177.71,676,609,510
177.74,681,622,522
177.78,677,609,509
177.81,678,613,522
177.84,682,609,510
177.88,676,610,513
177.91,690,616,514
177.94,676,608,510
177.98,680,618,505
178.01,678,610,509
178.04,677,612,517
178.08,674,612,510
178.11,676,607,511
178.14,683,620,519
178.18,677,607,509
178.21,678,613,523
178.24,682,610,510
178.28,676,609,513
178.31,686,606,514
178.34,676,608,509
178.38,679,617,519
178.41,678,609,509
178.44,677,611,516
178.48,670,613,510
178.51,676,609,511
178.54,682,622,520
178.58,677,609,509
178.61,678,613,521
178.64,682,610,509
178.68,676,609,512
178.71,686,611,514
178.74,676,608,508
178.77,679,616,526
178.81,679,610,509
178.84,676,611,513
178.88,691,617,512
178.91,676,609,509
178.94,679,617,522
178.97,678,609,508
179.01,676,611,514
179.04,691,615,511
179.08,676,608,509
179.11,680,620,501
