Time,A0,A1,A2
135.91,331,625,461
135.94,315,608,452
135.98,323,621,465
136.01,317,609,452
136.04,319,616,471
136.08,318,609,452
136.11,317,619,471
136.14,319,609,452
136.18,316,616,458
136.21,321,610,452
136.24,315,613,455
136.28,324,611,453
136.31,314,611,461
136.34,329,612,454
136.38,314,610,457
136.41,336,613,455
136.44,314,609,455
136.48,339,615,456
136.51,314,609,454
136.54,316,616,457
136.58,314,609,453
136.61,307,618,457
136.64,314,609,453
136.68,302,619,457
136.71,314,609,453
136.74,308,621,458
136.77,314,609,452
136.81,333,623,459
136.84,314,608,452
136.88,329,625,461
136.91,315,609,452
136.94,323,616,466
136.98,317,609,452
137.01,317,617,460
137.04,322,610,452
137.08,314,610,459
137.11,334,613,455
137.14,314,609,453
137.18,302,621,459
137.21,315,609,452
137.24,323,613,466
137.27,317,609,452
137.31,317,618,472
137.34,319,609,452
137.37,315,614,452
137.41,321,610,452
137.44,314,612,462
137.48,325,611,453
137.51,314,611,461
137.54,329,612,453
137.57,313,610,458
137.61,335,613,455
137.64,314,609,455
137.67,331,616,456
137.71,314,609,453
137.74,304,620,458
137.77,314,609,452
137.81,325,626,464
137.84,316,609,451
137.87,318,612,472
137.91,319,609,452
137.94,315,614,444
137.97,322,610,452
138.01,314,611,463
138.04,327,611,453
138.07,313,610,457
138.11,335,613,454
138.14,313,609,454
138.17,338,615,456
138.21,313,609,453
138.24,292,618,457
138.27,314,609,452
138.31,329,623,459
138.34,314,609,452
138.37,327,626,462
138.41,315,609,452
138.44,323,627,464
138.47,316,609,452
138.51,320,591,468
138.54,317,609,451
138.57,318,618,471
138.61,317,609,451
138.64,317,619,471
138.67,318,609,451
138.71,316,618,472
138.74,318,609,451
138.77,316,618,474
138.81,319,609,451
138.84,316,618,473
138.87,319,609,451
138.91,315,615,433
138.94,321,610,452
138.97,314,613,464
139.01,324,611,452
139.04,314,611,461
139.07,329,612,453
139.11,313,610,457
139.14,334,613,454
139.17,313,609,455
139.21,339,614,455
139.24,313,609,454
139.27,337,615,455
139.30,313,609,453
139.34,322,616,456
139.37,313,609,453
139.41,328,616,456
139.44,313,609,453
139.47,337,615,456
139.50,313,609,454
139.54,337,615,455
139.57,313,609,454
139.60,335,614,455
139.64,313,609,455
139.67,337,613,454
139.70,313,609,456
139.74,335,612,454
139.77,313,610,458
139.80,331,612,453
139.84,313,610,460
139.87,327,611,452
139.90,313,611,462
139.94,326,611,453
139.97,313,611,461
140.00,327,611,453
140.04,313,610,459
140.07,331,612,453
140.10,313,610,456
140.14,335,613,454
140.17,313,609,454
140.20,336,615,455
140.24,313,609,453
140.27,332,617,456
140.30,313,609,453
140.34,308,618,457
140.37,313,609,452
140.40,318,620,458
140.44,314,609,452
140.47,324,622,458
140.50,313,609,452
140.54,313,622,458
140.57,314,608,452
140.60,319,622,458
140.64,314,609,452
140.67,332,623,459
140.70,314,608,452
140.74,331,624,459
140.77,314,608,452
140.80,327,624,459
140.84,314,608,452
140.87,327,623,459
140.90,314,609,452
140.94,332,622,458
140.97,314,608,452
141.00,331,623,459
141.04,314,608,452
141.07,329,626,461
141.10,315,608,451
141.13,321,610,467
141.17,316,609,451
141.20,316,617,472
141.24,320,610,451
141.27,314,612,464
141.30,327,612,453
141.34,313,610,455
141.37,339,615,455
141.40,313,609,452
141.43,298,621,458
141.47,314,608,452
141.50,327,626,461
141.54,314,608,451
141.57,324,620,463
141.60,315,609,451
141.63,322,621,463
141.67,315,609,451
141.70,322,628,463
141.73,315,608,451
141.77,325,627,460
141.80,314,608,451
141.83,330,622,458
141.87,313,608,452
141.90,330,616,455
141.93,312,609,454
141.97,336,613,454
142.00,312,610,459
142.03,327,611,452
142.07,313,612,446
142.10,320,609,451
142.13,315,618,470
142.17,316,609,451
142.20,321,627,462
142.23,314,608,452
142.27,323,619,456
142.30,313,609,453
142.33,337,613,454
142.37,312,610,459
142.40,325,611,452
142.43,313,613,432
142.47,319,609,451
142.50,316,618,473
142.53,317,609,451
142.57,318,605,467
142.60,315,609,451
142.63,321,613,464
142.67,315,608,451
142.70,323,628,462
142.73,314,609,451
142.77,324,627,461
142.80,314,608,451
142.83,326,625,460
142.87,314,608,451
142.90,329,624,459
142.93,314,608,451
142.97,327,622,458
143.00,313,608,452
143.03,329,621,458
143.07,313,608,452
143.10,326,622,458
143.13,313,608,451
143.16,327,624,459
143.20,314,608,451
143.23,325,627,461
143.27,314,608,451
143.30,323,627,461
143.33,314,608,451
143.37,325,626,460
143.40,314,608,451
143.43,319,621,457
143.47,313,608,452
143.50,326,616,455
143.53,312,609,454
143.56,334,613,453
143.60,312,610,460
143.63,324,610,451
143.66,313,613,432
143.70,318,609,451
143.73,317,599,467
143.76,315,608,451
143.80,328,623,458
143.83,313,608,453
143.86,336,614,454
143.90,312,610,459
143.93,325,611,452
143.96,313,613,442
144.00,319,609,451
144.03,315,618,473
144.06,317,609,451
144.10,316,620,471
144.13,317,609,451
144.16,316,619,470
144.20,318,609,451
144.23,315,617,467
144.26,318,609,451
144.30,314,615,459
144.33,320,610,451
144.36,313,612,456
144.40,323,610,451
144.43,313,611,462
144.46,326,611,452
144.50,312,610,459
144.53,328,611,452
144.56,312,610,460
144.60,327,611,452
144.63,312,611,463
144.66,323,610,451
144.70,313,612,457
144.73,320,610,451
144.76,314,616,470
144.80,317,609,451
144.83,317,596,466
144.86,314,608,451
144.90,327,624,458
144.93,313,608,452
144.96,335,615,454
145.00,312,609,456
145.03,330,611,452
145.06,313,611,448
145.10,319,609,451
145.13,315,620,469
145.16,315,608,450
145.20,324,626,459
145.23,313,608,452
145.26,311,617,455
145.30,312,609,454
145.33,335,613,453
145.36,312,610,458
145.40,327,611,452
145.43,313,611,465
145.46,322,610,451
145.50,313,613,437
145.53,319,610,451
145.56,314,614,460
145.60,319,609,451
145.63,314,616,470
145.66,318,609,451
145.69,315,617,466
145.73,318,609,450
145.76,315,617,470
145.80,317,609,451
145.83,315,618,473
145.86,317,609,450
145.89,316,620,470
145.93,316,609,451
145.96,317,603,467
145.99,315,609,450
146.03,320,618,464
146.06,314,608,451
146.09,322,627,461
146.13,314,608,451
146.16,327,624,459
146.19,313,608,451
146.23,296,619,457
146.26,312,608,452
146.29,330,616,455
146.33,312,608,453
146.36,333,614,454
146.39,312,609,455
146.43,334,613,453
146.46,312,609,456
146.49,331,612,452
146.53,312,610,458
146.56,329,611,452
146.59,312,610,460
146.63,326,611,451
146.66,312,611,463
146.69,323,610,451
146.73,313,612,462
146.76,320,610,451
146.79,314,614,448
146.83,318,609,451
146.86,314,616,472
146.89,318,609,451
146.93,314,616,468
146.96,318,609,451
146.99,314,616,457
147.02,318,609,450
147.06,314,617,470
147.09,317,609,450
147.13,315,618,472
147.16,316,609,450
147.19,317,613,467
147.23,315,608,450
147.26,320,619,463
147.29,313,608,451
147.33,329,623,458
147.36,312,608,452
147.39,294,617,455
147.43,312,609,453
147.46,336,614,454
147.49,312,609,454
147.52,336,612,453
147.56,312,609,456
147.59,333,612,453
147.62,312,609,456
147.66,331,612,452
147.69,312,610,458
147.73,328,611,452
147.76,312,610,460
147.79,325,611,451
147.82,312,611,464
147.86,322,610,451
147.89,313,612,441
147.92,320,610,451
147.96,313,614,459
147.99,318,609,450
148.02,315,618,469
148.06,316,609,450
148.09,317,598,467
148.12,315,608,450
148.16,321,626,462
148.19,313,608,451
148.22,328,624,458
148.26,313,608,451
148.29,301,620,457
148.32,313,608,451
148.36,319,622,458
148.39,313,608,451
148.42,325,627,461
148.46,314,608,450
148.49,319,603,467
148.52,316,608,450
148.56,316,619,470
148.59,317,609,450
148.62,314,616,464
148.66,318,609,450
148.69,313,614,449
148.72,319,610,451
148.76,313,613,447
148.79,321,610,451
148.82,312,611,464
148.86,324,611,451
148.89,312,610,460
148.92,327,611,452
148.96,312,610,457
148.99,330,612,453
149.02,312,610,456
149.06,332,612,453
149.09,312,609,455
149.12,333,612,453
149.16,312,609,456
149.19,332,612,453
149.22,312,610,457
149.26,330,612,452
149.29,312,609,456
149.32,334,612,453
149.36,312,609,453
149.39,336,616,455
149.42,312,609,451
149.46,325,624,459
149.49,314,608,450
149.52,319,595,469
149.55,316,609,450
149.59,314,615,446
149.62,320,610,451
149.66,312,611,461
149.69,327,611,452
149.72,312,609,456
149.75,334,613,453
149.79,312,609,454
149.82,334,614,454
149.86,311,609,453
149.89,335,614,454
149.92,312,609,453
149.95,337,614,453
149.99,311,609,454
150.02,336,613,453
150.05,311,609,455
150.09,333,612,453
150.12,311,609,457
150.15,328,611,452
150.19,312,611,463
150.22,322,610,451
150.25,312,613,437
150.29,319,609,450
150.32,314,617,473
150.35,316,609,450
150.39,317,609,466
150.42,314,609,450
150.45,322,626,460
150.49,313,608,451
150.52,318,621,457
150.55,312,608,451
150.59,308,619,456
150.62,312,609,451
150.65,300,619,456
150.69,312,608,451
150.72,298,619,456
150.75,312,608,452
150.79,314,617,455
150.82,312,609,452
150.85,322,615,454
150.89,311,609,453
150.92,335,614,454
150.95,311,609,454
150.99,334,612,453
151.02,311,609,456
151.05,329,611,452
151.09,311,610,459
151.12,325,611,451
151.15,311,611,463
151.19,322,610,450
151.22,312,612,459
151.25,319,610,450
151.29,313,614,452
151.32,318,609,450
151.35,314,617,473
151.39,316,609,450
151.42,315,620,470
151.45,315,609,450
151.49,317,603,467
151.52,314,609,450
151.55,319,623,463
151.59,313,608,450
151.62,323,627,460
151.65,313,608,451
151.69,330,623,457
151.72,312,608,451
151.75,300,618,455
151.79,312,608,452
151.82,333,615,454
151.85,311,609,453
151.88,334,613,453
151.92,311,609,455
151.95,331,612,452
151.99,311,610,458
152.02,328,611,452
152.05,311,610,459
152.08,326,611,451
152.12,311,610,461
152.15,324,611,451
152.18,312,611,463
152.22,321,610,450
152.25,312,612,454
152.28,319,609,450
152.32,313,614,454
152.35,317,609,450
152.38,314,617,473
152.42,316,609,450
152.45,316,619,469
152.48,315,608,450
152.52,318,591,464
152.55,314,608,450
152.58,321,628,461
152.62,313,608,450
152.65,325,625,459
152.68,312,608,450
152.72,329,622,457
152.75,312,608,451
152.78,289,619,456
152.82,311,608,451
152.85,317,617,455
152.88,311,608,452
152.92,326,615,454
152.95,311,608,452
152.98,334,614,454
153.02,311,608,452
153.05,337,615,454
153.08,311,609,452
153.12,335,615,454
153.15,311,608,452
153.18,332,614,453
153.22,311,609,453
153.25,335,614,453
153.28,311,609,453
153.32,337,613,453
153.35,311,609,453
153.38,336,613,453
153.41,311,609,453
153.45,333,613,453
153.48,311,609,453
153.52,335,614,453
153.55,311,609,453
153.58,336,613,453
153.62,311,609,454
153.65,334,612,453
153.68,311,609,456
153.72,330,612,452
153.75,311,610,460
153.78,324,610,451
153.82,312,612,463
153.85,319,610,450
153.88,313,616,469
153.91,316,609,450
153.95,316,593,465
153.98,313,608,450
154.01,324,625,459
154.05,312,608,451
154.08,309,621,456
154.12,312,608,451
154.15,294,618,456
154.18,312,608,451
154.21,319,620,457
154.25,312,608,451
154.28,329,624,459
154.31,313,608,450
154.35,324,626,460
154.38,313,608,450
154.41,322,628,462
154.45,313,608,450
154.48,320,619,464
154.51,314,608,450
154.55,318,598,466
154.58,314,608,450
154.61,317,597,466
154.65,314,609,450
154.68,317,593,466
154.71,314,608,450
154.75,318,610,464
154.78,313,608,450
154.81,321,622,460
154.85,313,608,450
154.88,326,622,457
154.91,311,608,451
154.95,323,616,454
154.98,311,608,453
155.01,333,612,452
155.05,311,610,459
155.08,323,610,451
155.11,312,613,435
155.15,317,609,449
155.18,315,609,468
155.21,314,608,450
155.25,321,627,460
155.28,312,608,450
155.31,327,624,458
155.35,312,608,450
155.38,319,622,457
155.41,312,608,450
155.45,308,620,456
155.48,312,608,451
155.51,315,619,456
155.55,311,608,451
155.58,301,619,456
155.61,311,608,451
155.65,302,618,455
155.68,311,608,451
155.71,316,617,455
155.75,311,608,452
155.78,322,615,454
155.81,311,609,453
155.85,335,613,453
155.88,311,609,454
155.91,333,612,452
155.94,311,610,456
155.98,329,612,452
156.01,311,610,458
156.05,325,611,451
156.08,311,610,460
156.11,324,611,451
156.14,311,611,462
156.18,323,610,451
156.21,311,611,464
156.24,321,610,451
156.28,312,612,447
156.31,320,610,450
156.34,312,614,448
156.38,317,609,450
156.41,313,618,468
156.44,316,609,450
156.48,315,616,470
156.51,315,609,450
156.54,314,617,472
156.58,317,609,450
156.61,312,613,440
156.64,321,610,451
156.68,311,610,459
156.71,328,612,452
156.74,311,609,454
156.78,335,613,453
156.81,311,609,452
156.84,313,616,455
156.88,311,608,451
156.91,296,619,456
156.94,311,608,451
156.98,289,620,456
157.01,311,608,451
157.04,293,618,455
157.08,311,608,451
157.11,302,616,454
157.14,311,608,452
157.18,335,614,453
157.21,311,609,454
157.24,331,612,451
157.28,311,610,459
157.31,324,610,451
157.34,311,611,463
157.38,321,610,450
157.41,312,613,431
157.44,318,609,450
157.48,313,615,456
157.51,317,609,450
157.54,314,618,471
157.58,315,609,450
157.61,315,612,469
157.64,314,608,450
157.68,317,596,464
157.71,313,608,450
157.74,322,626,460
157.77,312,608,450
157.81,313,620,456
157.84,311,608,451
157.88,324,615,453
157.91,310,609,454
157.94,332,612,452
157.98,311,610,457
158.01,326,611,451
158.04,311,611,462
158.07,321,610,450
158.11,312,613,437
158.14,318,609,450
158.18,313,617,471
158.21,315,608,449
158.24,316,595,464
158.27,313,608,450
158.31,323,627,459
158.34,312,608,450
158.37,323,619,456
158.41,311,608,451
158.44,331,614,453
158.47,311,609,454
158.51,331,612,451
158.54,311,610,459
158.57,322,610,450
158.61,311,613,444
158.64,317,609,450
158.67,314,619,470
158.71,314,608,449
158.74,317,597,463
158.77,312,608,450
158.81,327,623,457
158.84,311,608,451
158.87,307,616,454
158.91,310,609,453
158.94,331,612,451
158.97,310,610,460
159.01,321,610,450
159.04,312,614,456
159.07,316,609,449
159.11,315,601,466
159.14,313,608,449
159.17,324,625,457
159.21,311,608,451
159.24,317,617,454
159.27,310,609,452
159.31,336,614,453
159.34,310,609,453
159.37,333,613,453
159.41,310,609,453
159.44,334,613,453
159.47,310,609,452
159.51,337,614,453
159.54,310,608,452
159.57,334,615,454
159.61,311,608,451
159.64,318,616,454
159.67,310,609,451
159.71,324,616,454
159.74,311,609,451
159.77,335,615,453
159.80,310,608,452
159.84,336,614,453
159.87,310,609,453
159.91,333,613,452
159.94,310,609,454
159.97,331,612,451
160.01,310,610,457
160.04,327,611,451
160.07,310,610,460
160.11,323,611,450
160.14,311,611,463
160.17,321,610,450
160.20,311,611,457
160.24,320,610,450
160.27,311,612,464
160.30,320,610,450
160.34,311,611,462
160.37,323,611,451
160.40,310,610,456
160.44,331,612,452
160.47,310,609,452
160.50,332,615,454
160.54,310,608,451
160.57,309,618,455
160.60,311,608,450
160.64,314,621,456
160.67,311,608,450
160.70,329,623,457
160.74,311,608,450
160.77,329,623,457
160.80,311,608,450
160.84,319,622,457
160.87,311,608,450
160.90,327,624,458
160.94,312,608,449
160.97,321,626,462
161.00,313,608,449
161.04,315,617,469
161.07,315,609,449
161.10,313,617,463
161.14,316,609,449
161.17,312,614,436
161.20,319,610,450
161.24,311,611,463
161.27,322,610,451
161.30,310,610,458
161.34,327,611,451
161.37,310,609,454
161.40,333,613,452
161.44,310,609,452
161.47,335,615,454
161.50,310,608,451
161.54,289,618,455
161.57,311,608,450
161.60,312,620,456
161.64,311,608,450
161.67,318,622,457
161.70,311,608,450
161.74,327,624,457
161.77,311,608,449
161.80,324,626,458
161.84,312,608,449
161.87,322,625,459
161.90,311,608,449
161.94,322,626,459
161.97,311,608,449
162.00,323,626,458
162.04,311,608,449
162.07,326,624,457
162.10,311,608,449
162.13,327,622,456
162.17,311,608,450
162.20,293,618,455
162.24,310,608,451
162.27,324,616,453
162.30,310,608,451
162.33,329,614,453
162.37,310,609,452
162.40,334,614,453
162.44,310,608,452
162.47,336,615,453
162.50,310,608,451
162.53,316,617,454
162.57,310,608,450
162.60,318,620,456
162.63,311,608,450
162.67,327,623,457
162.70,311,608,450
162.73,327,624,458
162.77,311,608,449
162.80,324,626,458
162.83,311,608,449
162.87,322,627,459
162.90,311,608,449
162.93,321,623,460
162.97,312,608,449
163.00,321,625,460
163.03,312,608,449
163.07,321,627,459
163.10,311,608,449
163.13,322,627,459
163.17,311,608,449
163.20,322,625,459
163.23,311,608,449
163.27,325,625,458
163.30,311,608,450
163.33,323,622,456
163.37,310,608,450
163.40,311,619,455
163.43,310,608,450
163.47,310,616,454
163.50,310,608,451
163.53,336,614,452
163.57,309,608,452
163.60,333,612,452
163.63,310,609,455
163.66,327,611,450
163.70,310,610,461
163.73,320,610,449
163.77,311,613,441
163.80,317,609,449
163.83,312,617,470
163.87,314,608,449
163.90,316,616,462
163.93,311,608,449
163.97,329,622,456
164.00,310,608,450
164.03,331,615,453
164.07,310,608,452
164.10,335,614,453
164.13,309,609,452
164.16,331,614,452
164.20,310,609,452
164.23,334,613,452
164.26,309,609,453
164.30,333,612,452
164.33,309,609,455
164.37,327,611,451
164.40,310,610,459
164.43,322,610,450
164.46,310,612,449
164.50,318,609,449
164.53,311,615,456
164.56,315,609,449
164.60,313,615,468
164.63,313,608,449
164.66,316,603,463
164.70,312,608,449
164.73,321,625,458
164.76,311,608,449
164.80,325,623,456
164.83,310,608,449
164.86,300,619,455
164.90,310,608,450
164.93,290,617,454
164.96,310,608,450
165.00,328,615,453
165.03,310,608,452
165.06,336,613,452
165.10,309,608,453
165.13,333,613,451
165.16,309,609,453
165.20,331,612,452
165.23,309,609,453
165.26,333,613,452
165.30,309,609,453
165.33,332,612,451
165.36,309,609,454
165.40,329,612,451
165.43,309,610,456
165.46,325,611,450
165.50,309,610,461
165.53,320,610,449
165.56,310,612,444
165.60,316,609,449
165.63,312,617,469
165.66,314,608,448
165.70,316,602,462
165.73,311,608,449
165.76,327,622,455
165.80,310,608,451
165.83,336,613,452
165.86,309,609,455
165.90,325,611,450
165.93,310,611,454
165.96,318,609,449
166.00,311,615,467
166.03,315,608,448
166.06,312,618,468
166.10,314,608,448
166.13,314,606,467
166.16,313,608,449
166.20,316,606,463
166.23,312,608,449
166.26,320,623,459
166.30,311,608,449
166.33,319,622,455
166.36,310,608,450
166.39,317,616,453
166.43,309,608,451
166.46,332,613,451
166.50,309,609,455
166.53,326,611,450
166.56,309,610,462
166.59,319,610,449
166.63,310,613,435
166.66,317,609,449
166.69,311,616,471
166.73,314,608,448
166.76,314,616,466
166.79,312,608,448
166.83,318,619,461
166.86,311,608,449
166.89,326,623,456
166.93,310,608,450
166.96,288,617,453
166.99,309,608,451
167.03,333,613,451
167.06,309,609,454
167.09,328,611,450
167.13,309,610,459
167.16,321,610,449
167.19,310,612,430
167.23,317,609,449
167.26,312,617,471
167.29,314,608,448
167.33,315,594,463
167.36,311,608,449
167.39,323,625,457
167.43,310,608,449
167.46,288,616,453
167.49,309,608,451
167.53,333,612,451
167.56,309,609,456
167.59,324,610,449
167.63,310,611,458
167.66,317,609,449
167.69,312,617,471
167.73,313,608,448
167.76,317,603,460
167.79,310,608,449
167.83,302,619,454
167.86,309,608,451
167.89,333,612,451
167.93,309,610,458
167.96,320,610,449
167.99,310,614,465
168.03,314,608,448
168.06,315,591,462
168.09,311,608,449
168.13,306,619,454
168.16,309,608,452
168.19,330,612,450
168.23,309,610,461
168.26,317,609,448
168.29,312,618,467
168.33,312,608,448
168.36,325,623,455
168.39,309,608,450
168.43,332,612,451
168.46,309,610,460
168.49,318,609,448
168.52,311,618,468
168.56,313,608,448
168.59,318,627,459
168.63,310,608,449
168.66,313,618,454
168.69,309,608,451
168.72,333,613,451
168.76,309,609,453
168.79,327,611,450
168.82,309,610,460
168.86,320,610,449
168.89,310,612,429
168.92,317,609,448
168.96,310,614,454
168.99,316,609,448
169.02,311,615,446
169.06,315,609,448
169.09,311,616,468
169.12,314,608,448
169.16,313,612,467
169.19,312,608,448
169.22,316,598,461
169.26,311,608,449
169.29,325,624,456
169.32,310,608,449
169.36,301,617,453
169.39,309,608,451
169.42,328,614,452
169.46,309,609,452
169.49,331,612,451
169.52,308,609,455
169.56,324,611,449
169.59,309,611,463
169.62,318,610,449
169.66,310,614,461
169.69,315,609,448
169.72,312,618,469
169.76,313,608,448
169.79,315,594,463
169.82,311,608,448
169.86,320,627,458
169.89,310,608,449
169.92,322,619,454
169.96,309,608,450
169.99,324,615,452
170.02,308,608,452
170.05,331,612,450
170.09,309,610,457
170.12,322,610,449
170.16,309,611,442
170.19,317,609,449
170.22,311,615,466
170.26,314,608,448
170.29,312,618,468
170.32,312,608,448
170.36,316,623,461
170.39,310,608,449
170.42,326,622,455
170.46,309,608,450
170.49,326,614,452
170.52,308,608,453
170.55,327,611,450
170.59,309,611,463
170.62,317,609,448
170.65,311,617,471
170.69,313,608,448
170.72,316,599,460
170.76,310,608,448
170.79,314,621,454
170.82,309,608,450
170.85,333,614,452
170.89,308,609,453
170.92,327,611,450
170.95,309,610,462
170.99,319,610,448
171.02,310,613,429
171.05,315,609,448
171.09,312,617,468
171.12,312,608,448
171.15,317,625,459
171.19,310,608,449
171.22,308,618,453
171.25,309,608,451
171.29,332,612,450
171.32,309,610,458
171.35,320,610,449
171.39,310,613,462
171.42,314,609,448
171.45,312,617,466
171.49,311,608,448
171.52,320,625,457
171.55,309,608,449
171.59,312,616,452
171.62,308,608,452
171.65,330,611,450
171.69,309,610,459
171.72,319,610,449
171.75,310,614,444
171.79,314,608,448
171.82,313,601,465
171.85,311,608,448
171.89,319,627,458
171.92,310,608,449
171.95,306,619,454
171.99,309,608,450
172.02,335,613,451
172.05,308,609,454
172.09,326,611,449
172.12,309,610,461
172.15,319,610,448
172.19,309,613,432
172.22,316,609,448
172.25,311,615,454
172.29,314,608,448
172.32,312,618,469
172.35,313,608,448
172.38,314,594,464
172.42,311,608,448
172.45,320,625,457
172.49,310,608,449
172.52,292,619,454
172.55,308,608,450
172.58,334,613,451
172.62,308,609,454
172.65,326,611,450
172.69,308,610,461
172.72,319,610,448
172.75,310,614,444
172.78,314,609,448
172.82,313,605,465
172.85,311,608,448
172.88,320,626,457
172.92,309,608,449
172.95,288,617,453
172.98,308,608,451
173.02,332,612,450
173.05,308,609,457
173.08,320,610,449
173.12,310,613,455
173.15,315,609,448
173.18,312,619,467
173.22,312,608,448
173.25,318,624,459
173.28,310,608,449
173.32,308,619,454
173.35,309,608,450
173.38,329,613,451
173.42,308,609,454
173.45,324,610,449
173.48,309,611,459
173.52,316,609,448
173.55,311,617,469
173.58,312,608,448
173.62,316,620,460
173.65,310,608,448
173.68,327,621,454
173.72,309,608,450
173.75,334,614,451
173.78,308,609,453
173.82,326,611,449
173.85,309,611,452
173.88,317,609,448
173.92,311,618,469
173.95,312,608,448
173.98,318,625,458
174.02,310,608,449
174.05,292,617,453
174.08,308,608,451
174.12,331,612,450
174.15,308,609,458
174.18,320,610,448
174.22,309,613,438
174.25,315,609,448
174.28,311,617,469
174.32,313,608,448
174.35,315,605,462
174.38,310,608,448
174.41,323,624,456
174.45,309,608,449
174.48,305,617,453
174.52,308,608,450
174.55,334,613,451
174.58,308,609,454
174.62,326,611,449
174.65,309,610,461
174.68,319,610,448
174.71,310,614,442
174.75,314,608,448
174.78,312,604,465
174.82,311,608,448
174.85,320,626,457
174.88,309,608,449
174.91,317,615,452
174.95,308,609,453
174.98,325,611,449
175.01,309,612,436
175.05,315,609,448
175.08,313,595,462
175.11,310,608,448
175.15,316,619,453
175.18,308,608,451
175.21,331,612,450
175.25,308,610,460
175.28,318,609,448
175.31,310,616,471
175.35,312,608,448
175.38,317,619,458
175.41,309,608,449
175.45,329,614,451
175.48,308,609,455
175.51,322,610,448
175.55,309,614,469
175.58,313,608,448
175.61,316,610,459
175.65,309,608,448
175.68,321,615,452
175.71,308,609,453
175.75,324,611,449
175.78,309,612,436
175.81,314,608,448
175.85,313,608,463
175.88,310,608,448
175.91,308,619,453
175.95,308,608,451
175.98,330,612,449
176.01,308,610,459
176.05,316,609,448
176.08,311,619,466
176.11,310,608,448
176.15,325,622,454
176.18,308,608,450
176.21,333,613,451
176.25,308,609,453
176.28,325,611,449
176.31,308,610,460
176.35,319,610,448
176.38,309,613,430
176.41,315,609,448
176.45,311,617,469
176.48,312,608,447
176.51,314,591,463
176.55,310,608,448
176.58,322,625,456
176.61,309,608,449
176.65,320,616,452
176.68,308,608,451
176.71,331,612,450
176.75,308,610,457
176.78,320,610,448
176.81,309,613,442
176.84,314,609,448
176.88,312,616,465
176.91,311,608,448
176.95,320,626,456
176.98,309,608,449
177.01,294,616,452
177.04,308,608,451
177.08,330,612,450
177.11,308,610,458
177.14,319,610,448
177.18,309,613,435
177.21,314,609,448
177.24,312,616,467
177.28,311,608,448
177.31,318,623,457
177.34,309,608,448
177.38,288,618,453
177.41,308,608,450
177.44,333,613,450
177.48,308,609,454
177.51,323,611,449
177.54,308,611,457
177.58,317,609,448
177.61,310,616,464
177.64,313,608,448
177.68,314,611,461
177.71,310,608,448
177.74,327,620,454
177.78,308,608,450
177.81,332,612,450
177.84,308,609,456
177.88,321,610,448
177.91,309,613,433
177.94,314,608,447
177.98,312,601,464
178.01,310,608,448
178.04,325,622,454
178.08,308,608,449
178.11,334,613,450
178.14,308,609,456
178.18,321,610,448
178.21,309,613,460
178.24,313,608,447
178.28,313,598,461
178.31,310,608,448
178.34,306,619,453
178.38,308,608,450
178.41,333,613,450
178.44,308,609,454
178.48,324,611,449
178.51,308,611,461
178.54,317,609,448
178.58,310,614,453
178.61,313,609,447
178.64,313,598,464
178.68,310,608,447
178.71,322,624,455
178.74,308,608,449
178.77,324,615,451
178.81,308,609,453
178.84,326,611,449
178.88,308,610,461
178.91,318,609,448
178.94,309,614,463
178.97,314,608,447
179.01,311,619,466
179.04,311,608,447
179.08,317,624,458
179.11,309,608,448
179.14,304,619,453
179.17,308,608,450
179.21,329,613,451
179.24,307,609,453
179.27,324,611,449
179.31,308,611,462
179.34,317,609,448
179.37,309,615,466
179.41,313,608,447
179.44,314,594,462
179.47,310,608,448
179.51,326,622,454
179.54,308,608,449
179.57,333,614,451
179.61,307,608,453
179.64,326,611,449
179.67,308,611,461
179.71,317,609,448
179.74,309,615,468
179.77,313,608,447
179.81,313,592,461
179.84,310,608,448
179.87,325,623,455
179.91,308,608,448
179.94,311,619,454
179.97,308,608,449
180.01,298,617,452
180.04,308,608,450
180.07,334,613,451
180.11,307,609,453
180.14,326,611,449
180.17,308,611,460
180.21,317,609,448
180.24,310,616,469
180.27,312,608,447
180.30,316,624,458
180.34,309,608,448
180.37,321,615,451
180.41,307,609,454
180.44,321,610,448
180.47,309,614,467
180.51,312,608,447
180.54,316,625,457
180.57,308,608,448
180.61,320,615,451
180.64,307,609,452
180.67,326,611,449
180.71,308,610,461
180.74,317,609,448
180.77,309,614,447
180.80,313,609,447
180.84,311,615,467
180.87,311,608,447
180.90,314,608,461
180.94,310,608,447
180.97,321,624,455
181.01,308,608,448
181.04,309,617,452
181.07,307,608,450
181.10,331,612,450
181.14,307,610,456
181.17,320,610,448
181.20,309,613,453
181.24,313,608,447
181.27,313,597,462
181.30,309,608,448
181.34,300,618,452
181.37,307,608,451
181.40,327,611,448
181.44,308,611,440
181.47,314,608,447
181.50,312,603,462
181.54,309,608,448
181.57,296,618,452
181.60,307,608,451
181.64,325,611,449
181.67,308,612,433
181.70,313,608,447
181.74,312,593,460
181.77,309,608,448
181.80,305,616,451
181.84,307,609,454
181.87,320,610,448
181.90,309,615,469
181.94,311,608,447
181.97,319,625,455
182.00,308,608,449
182.04,331,614,451
